1680867026572,1680867686148,628,659576
1680867686148,1680869988908,236,2302760
1680870786048,1680871444791,631,658743
1680871444791,1680872135797,602,691006
1680874825738,1680876490968,38,1665230
1680877029238,1680879215596,250,2186358
1680880458145,1680881365474,38,907329
1680881365474,1680886498466,83,5132992
1679562036307,1679564407518,233,2371211
1680888009256,1680888712794,599,703538
1680888866729,1680900814845,21,11948116
1680901130409,1680903023757,24,1893348
1680903339473,1680905229849,284,1890376
1680905545485,1680915139484,24,9593999
1679564407518,1679565296877,512,889359
1680915456298,1680918601062,6,3144764
1680918778639,1680919854964,449,1076325
1680920384577,1680921118264,580,733687
1679565296877,1679569021515,139,3724638
1680924207576,1680926661068,224,2453492
1679569236349,1679571790516,216,2554167
1680928339142,1680929330570,478,991428
1680929553100,1680932659700,173,3106600
1680932858882,1680933511722,636,652840
1679571851439,1679572613304,565,761865
1680935130559,1680937680814,217,2550255
1680937680814,1680941125552,154,3444738
1680941525257,1680947698965,59,6173708
1680950885578,1680951732535,535,846957
1680951933706,1680952856476,500,922770
1680952856476,1680953731554,520,875078
1680953731554,1680962890791,33,9159237
1680963014934,1680964249556,400,1234622
1680964833868,1680967492553,204,2658685
1680970370449,1680971579550,406,1209101
1680971611471,1680972828546,38,1217075
1680973413605,1680978496329,66,5082724
1680978810693,1680987951582,6,9140889
1680988267616,1680993314318,89,5046702
1680993314318,1680994261542,493,947224
1680994261542,1680995012798,570,751256
1680995207563,1680998663544,114,3455981
1680999368363,1681001001696,3,1633333
1681001001696,1681004127547,171,3125851
1681004358691,1681005609784,397,1251093
1681006758786,1681009060751,19,2301965
1681009415785,1681010576949,423,1161164
1681010576949,1681013020232,225,2443283
1681013226671,1681014215529,223,988858
1681015822693,1681017656638,289,1833945
1681017701113,1681018632237,497,931124
1681018980623,1681020783520,293,1802897
1681020942915,1681022053296,437,1110381
1681022053296,1681024538989,222,2485693
1681025239618,1681035996801,26,10757183
1679575382756,1679583288302,42,7905546
1681037128847,1681038673872,330,1545025
1679583288302,1679588010306,99,4722004
1679588176804,1679588813301,648,636497
1679457879892,1679458644270,0,764378
1679589400516,1679590891847,343,1491331
1681051976495,1681055045491,0,3068996
1681055101918,1681056391121,0,1289203
1681056579013,1681059165485,0,2586472
1679591077519,1679592138099,451,1060580
1681061532936,1681081163471,0,19630535
1679592138099,1679593138521,474,1000422
1681081369246,1681084028705,0,2659459
1681084647133,1681090145789,72,5498656
1681090349479,1681091816783,347,1467304
1681092087633,1681096960478,0,4872845
1679593138521,1679594451520,382,1312999
1681097133478,1681097797532,621,664054
1681098952639,1681101188995,243,2236356
1681101188995,1681102064656,519,875661
1679594451520,1679619302796,0,24851276
1681104798965,1681116362550,23,11563585
1681117866993,1681119149838,390,1282845
1681119207992,1681122594991,156,3386999
1681123835727,1681131626781,44,7791054
1681132036315,1681134083729,265,2047414
1681135045998,1681138845996,134,3799998
1681139063818,1681141050996,274,1987178
1681141116313,1681142600475,344,1484162
1681143406477,1681146148995,155,2742518
1681146176995,1681147767992,0,1590997
1681148192996,1681165817328,0,17624332
1681166033488,1681167910326,0,1876838
1681168236433,1681169520233,0,1283800
1681170393061,1681174906992,106,4513931
1679620424397,1679621377995,0,953598
1681176342763,1681182556988,0,6214225
1681182585960,1681183258787,614,672827
1681183258787,1681184729317,346,1470530
1681185674461,1681188659274,181,2984813
1681188962624,1681190583486,322,1620862
1681190797721,1681193307264,220,2509543
1681193307264,1681194226989,502,919725
1681194259985,1681196495881,244,2235896
1679458898734,1679462249718,0,3350984
1681197370987,1681201000983,147,3629996
1681203326746,1681206988968,146,3662222
1679621880846,1679622740815,205,859969
1681207060985,1681209844380,195,2783395
1681209890423,1681212515338,208,2624915
1681212515338,1681213702692,416,1187354
1681214004267,1681218231770,118,4227503
1681218231770,1681220158719,281,1926949
1681220158719,1681221063329,508,904610
1681221128990,1681223552522,228,2423532
1681223552522,1681225334848,297,1782326
1679623020333,1679624818989,0,1798656
1681225890781,1681228722948,192,2832167
1681228722948,1681230138069,357,1415121
1681230138069,1681232112318,276,1974249
1681232183997,1681233837117,316,1653120
1681233954307,1681235580995,0,1626688
1681235613254,1681236488994,1,875740
1679624818989,1679627054044,246,2235055
1681236608395,1681262496969,0,25888574
1681262841796,1681263937519,446,1095723
1681264338234,1681265642876,384,1304642
1681266590326,1681267475984,513,885658
1681267719477,1681272935927,81,5216450
1681272935927,1681275804616,189,2868689
1681275804616,1681277113829,383,1309213
1681277113829,1681281240794,122,4126965
1681282502178,1681285232914,0,2730736
1681285232914,1681287582498,2,2349584
1681288348907,1681292216903,2,3867996
1681292361258,1681293130902,0,769644
1681293265381,1681294123169,529,857788
1681294957829,1681296718974,299,1761145
1679627730989,1679628741989,471,1011000
1681297689794,1681299474159,296,1784365
1681300663900,1681301583902,501,920002
1681302161689,1681303551047,370,1389358
1681303647395,1681310080909,56,6433514
1681310518910,1681311373024,531,854114
1681312015911,1681312728878,594,712967
1681312913106,1681315348910,226,2435804
1681315457528,1681316344204,0,886676
1681316733950,1681319656908,5,2922958
1681319884535,1681321091906,0,1207371
1679629308274,1679631942989,206,2634715
1681321457059,1681322756904,0,1299845
1681323604298,1681347661124,1,24056826
1679631942989,1679633608647,312,1665658
1681347811885,1681349915714,260,2103829
1681350284880,1681350947619,0,662739
1681351874466,1681352603881,2,729415
1679633608647,1679634429231,544,820584
1681352672004,1681353491490,0,819486
1681353812879,1681354658011,536,845132
1681355228878,1681358773877,0,3544999
1681358834850,1681359643875,0,809025
1681359779323,1681361261872,0,1482549
1681362303299,1681363649866,0,1346567
1681364076153,1681365041046,0,964893
1681365467186,1681366564859,443,1097673
1681367658579,1681374387036,53,6728457
1681374716844,1681375338161,668,621317
1681375338161,1681376061023,587,722862
1681376628853,1681378131031,339,1502178
1681378229026,1681379369851,432,1140825
1681380549376,1681381423369,0,873993
1679635694986,1679636426650,581,731664
1681383866915,1681384526845,627,659930
1679636426650,1679637578985,425,1152335
1681385127135,1681386116064,480,988929
1681387242686,1681392952570,65,5709884
1681393330912,1681394420834,447,1089922
1681395060862,1681395719616,630,658754
1681395835458,1681397361868,333,1526410
1681397361868,1681398463106,441,1101238
1681398463106,1681399730835,393,1267729
1681400117083,1681400871839,0,754756
1681401210969,1681401987838,328,776869
1679637959951,1679638564976,676,605025
1681402999199,1681404923361,0,1924162
1679638564976,1679642146510,151,3581534
1681408312580,1681430530030,0,22217450
1681430834956,1681436219815,77,5384859
1681436219815,1681438075419,286,1855604
1681438836579,1681448283211,18,9446632
1681449210807,1681449946806,578,735999
1681449974981,1681450727805,569,752824
1681451984615,1681453266083,391,1281468
1681453266083,1681455335201,263,2069118
1681455392590,1681460850042,73,5457452
1681461627049,1681462432796,548,805747
1681462432796,1681463261244,543,828448
1681463718046,1681464438795,590,720749
1681464438795,1681465829796,368,1391001
1681470181787,1681472892786,2,2710999
1681473453533,1681475650779,0,2197246
1681476090274,1681476849628,566,759354
1681476849628,1681478355778,338,1506150
1681478355778,1681481462779,4,3107001
1681481462779,1681482726909,394,1264130
1681482726909,1681483629770,509,902861
1681483629770,1681485112102,345,1482332
1681485112102,1681486979769,0,1867667
1681487142573,1681516811046,0,29668473
1681517045147,1681519595750,0,2550603
1681519772750,1681520877747,439,1104997
1681521073747,1681522599745,2,1525998
1681523102816,1681526760027,0,3657211
1681526760027,1681527499584,575,739557
1681527998750,1681528674046,612,675296
1681528830738,1681529609744,557,779006
1681529800833,1681533184738,157,3383905
1681533552449,1681543990844,28,10438395
1681544751619,1681546536726,0,1785107
1681547167643,1681548383022,405,1215379
1681549163878,1681549971723,547,807845
1679644958094,1679645696971,576,738877
1681549971723,1681551012722,457,1040999
1681551012722,1681551949097,496,936375
1681551949097,1681559774031,43,7824934
1681560436666,1681565160716,69,4724050
1681565412559,1681567007372,0,1594813
1681567323728,1681569442705,0,2118977
1679645696971,1679648322991,207,2626020
1681569732129,1681570980702,0,1248573
1681571727019,1681575103693,0,3376674
1679463287240,1679464091104,0,803864
1679648322991,1679649923937,323,1600946
1681576095691,1681577013687,0,917996
1681577136832,1681600392025,0,23255193
1679649923937,1679650690584,563,766647
1681601100579,1681604282130,167,3181551
1681605031517,1681605987668,490,956151
1679650690584,1679651470814,556,780230
1681607082620,1681609990630,5,2908010
1681611538699,1681612879662,377,1340963
1681614351117,1681614973658,666,622541
1681617282053,1681618470657,27,1188604
1681620942656,1681621770046,331,827390
1681621864087,1681623613654,153,1749567
1681623655431,1681624453784,551,798353
1679652142482,1679654043965,36,1901483
1681624740098,1681625348654,674,608556
1681625348654,1681626792048,350,1443394
1681627534201,1681628522550,481,988349
1681628638562,1681629304551,619,665989
1681629895958,1681631348650,0,1452692
1681633136648,1681634053354,504,916706
1679654082986,1679655188964,0,1105978
1681635003444,1681636687638,4,1684194
1681636975020,1681637828637,0,853617
1681638418637,1681639587636,2,1168999
1681639587636,1681641982520,93,2394884
1681643093396,1681648763633,68,5670237
1681649210659,1681650350495,0,1139836
1679655416952,1679658042083,18,2625131
1681651948869,1681659470648,14,7521779
1681659653646,1681660332648,155,679002
1681660332648,1681661016510,603,683862
1681661814826,1681684765024,0,22950198
1679658316962,1679659958357,318,1641395
1681686316620,1681687313288,475,996668
1681687893095,1681688769470,517,876375
1681689016659,1681693473122,108,4456463
1681693764624,1681694443024,609,678400
1681695512046,1681696162623,638,650577
1681698336324,1681705942615,0,7606291
1681707360614,1681714761724,1,7401110
1681714761724,1681715983746,403,1222022
1681715983746,1681717931600,279,1947854
1681718007741,1681720828046,193,2820305
1681721013599,1681721736597,586,722998
1679660813849,1679661482594,618,668745
1681723027353,1681723685594,633,658241
1681724700194,1681725417547,592,717353
1681725417547,1681735295835,30,9878288
1681735994950,1681736736025,36,741075
1681736947012,1681741491850,105,4544838
1681741648944,1681742704603,0,1055659
1681742852393,1681743602762,0,750369
1679464122716,1679465918363,294,1795647
1681743769892,1681745721600,278,1951708
1681745721600,1681772411586,7,26689986
1681772473345,1681784719588,2,12246243
1681784814751,1681788871700,0,4056949
1681788945610,1681791216168,239,2270558
1681791370939,1681791989585,670,618646
1681791989585,1681793001585,468,1012000
1681793471134,1681799303579,0,5832445
1681799697263,1681806626185,0,6928922
1681807437456,1681808782155,275,1344699
1681810528350,1681822104645,22,11576295
1681822104645,1681823348781,0,1244136
1681823699631,1681824844003,431,1144372
1681825691800,1681826597003,1,905203
1681826640312,1681831082001,110,4441689
1681831325060,1681836131789,96,4806729
1681837038996,1681855407782,0,18368786
1681855670360,1681857035790,5,1365430
1681857035790,1681857647123,673,611333
1681857647123,1681864020992,0,6373869
1681864056401,1681864921991,0,865590
1681865513803,1681870871988,0,5358185
1681871594987,1681872576751,483,981764
1681872805434,1681874296777,342,1491343
1681874788820,1681876026982,5,1238162
1681876329891,1681877057981,0,728090
1681877178698,1681878757977,0,1579279
1679663341961,1679665180785,288,1838824
1681880172263,1681880841136,617,668873
1681881371152,1681882076965,598,705813
1681882076965,1681884253970,0,2177005
1681885219969,1681887172965,0,1952996
1679465918363,1679466857942,0,939579
1681888081222,1681888949961,0,868739
1681888994859,1681889735413,0,740554
1679665626942,1679666778385,0,1151443
1681890707119,1681892605035,283,1897916
1681892605035,1681893711723,0,1106688
1681893924268,1681894882785,488,958517
1681894882785,1681895763326,515,880541
1679667021649,1679667662278,0,640629
1681898311562,1681905802692,47,7491130
1681906568531,1681911288001,5,4719470
1681912215420,1681912927998,0,712578
1681912927998,1681913588996,626,660998
1681913588996,1681916632994,176,3043998
1681917030239,1681918565455,0,1535216
1681920363988,1681922181182,291,1817194
1681922181182,1681925197982,0,3016800
1681925902114,1681945219022,0,19316908
1681946116035,1681949801983,145,3685948
1681949801983,1681961088037,0,11286054
1681961156676,1681963871840,0,2715164
1681964844023,1681966031377,415,1187354
1681966270028,1681968545376,0,2275348
1681968667194,1681970766389,0,2099195
1679668309906,1679669426334,0,1116428
1681972569381,1681973820948,27,1251567
1681974574097,1681975824946,398,1250849
1681976343009,1681978471230,257,2128221
1679669648845,1679670543955,0,895110
1681979203380,1681979972941,0,769561
1681980397164,1681981233938,63,836774
1681982390179,1681983224932,196,834753
1681983962044,1681985175441,135,1213397
1681985175441,1681987285927,0,2110486
1681987285927,1681988697169,361,1411242
1681990353925,1681993700925,158,3347000
1681993700925,1681994422909,589,721984
1681994674464,1681995392923,135,718459
1681995617084,1681999458924,0,3841840
1681999684649,1682001761358,0,2076709
1682001793710,1682003563845,29,1770135
1682003591379,1682005542938,4,1951559
1682005926934,1682028040041,0,22113107
1682028581908,1682030680907,0,2098999
1682030854907,1682031621953,0,767046
1682032120337,1682033265904,429,1145567
1682034313656,1682041438344,52,7124688
1682041915641,1682042579985,85,664344
1682043290069,1682044252982,0,962913
1682045241699,1682046609571,36,1367872
1682046842921,1682047455977,0,613056
1682047652140,1682048953184,0,1301044
1682050932419,1682051593970,623,661551
1682051593970,1682052744970,426,1151000
1679466899506,1679468045378,0,1145872
1682053117970,1682055302072,251,2184102
1682055438223,1682060295373,95,4857150
1679672303313,1679695228812,0,22925499
1679695344641,1679697939024,0,2594383
1682063932748,1682065614200,309,1681452
1682065694601,1682069234673,152,3540072
1682070725233,1682071356199,653,630966
1682071484566,1682073508960,268,2024394
1682077058265,1682078343175,389,1284910
1682079427981,1682081459900,267,2031919
1682083359432,1682084237257,516,877825
1682084237257,1682084907854,616,670597
1682085194220,1682089059946,131,3865726
1682089059946,1682089924933,525,864987
1682090061632,1682091554379,341,1492747
1679699357822,1679700777947,355,1420125
1682091794646,1682095520861,138,3726215
1682096722859,1682097377200,76,654341
1682097847338,1682099018933,422,1171595
1679700777947,1679702893320,259,2115373
1682099321541,1682129173081,3,29851540
1682129173081,1682129943199,560,770118
1682130367404,1682130975842,675,608438
1682131429437,1682137869928,46,6440491
1679702893320,1679710438947,0,7545627
1682138253213,1682139887417,3,1634204
1682139887417,1682141303340,356,1415923
1682141303340,1682143372072,39,2068732
1682143402076,1682144439923,459,1037847
1682144992923,1682146405921,359,1412998
1682146488768,1682148573602,38,2084834
1682148573602,1682149255164,606,681562
1682149739356,1682153020916,162,3281560
1682153443919,1682157135312,143,3691393
1682158099053,1682160212915,6,2113862
1682161217616,1682177008189,13,15790573
1682177504259,1682179772139,41,2267880
1682179772139,1682180517899,573,745760
1682180517899,1682181540899,460,1023000
1682182484354,1682187222293,76,4737939
1682187222293,1682189414345,249,2192052
1682189414345,1682208528203,6,19113858
1679712176521,1679714083244,0,1906723
1682210073456,1682212170182,261,2096726
1679714083244,1679715659335,326,1576091
1682213156898,1682216892279,137,3735381
1682216896912,1682218329184,352,1432272
1679715659335,1679717361317,305,1701982
1679717914120,1679720337968,227,2423848
1682221719508,1682223080199,374,1360691
1682224600636,1682225901187,385,1300551
1682225901187,1682231035176,82,5133989
1682232035175,1682232711844,610,676669
1682232711844,1682239209882,55,6498038
1679720657261,1679722178533,335,1521272
1682239620495,1682240242370,667,621875
1682240242370,1682240888200,641,645830
1679722178533,1679734317079,20,12138546
1682241728046,1682246289874,0,4561828
1682246997873,1682252175869,0,5177996
1682252262868,1682253904073,319,1641205
1682253904073,1682255054498,427,1150425
1682256479371,1682258623860,0,2144489
1682258803859,1682260839488,132,2035629
1682260839488,1682262198855,2,1359367
1682262198855,1682283627197,11,21428342
1682283841133,1682290761852,0,6920719
1682291199241,1682291925852,584,726611
1682292312593,1682293665005,375,1352412
1682294269009,1682298265847,127,3996838
1682298334484,1682301331849,179,2997365
1682303455780,1682305120846,313,1665066
1682305811756,1682306841877,0,1030121
1682307120890,1682307747574,660,626684
1682307937969,1682312449839,0,4511870
1682312683690,1682313606021,0,922331
1682314278787,1682324022847,31,9744060
1682324022847,1682325454848,353,1432001
1682325454848,1682326752180,387,1297332
1682326752180,1682328773849,269,2021669
1679735647949,1679736660948,466,1012999
1682329149850,1682330124849,485,974999
1682330124849,1682331038496,505,913647
1682331038496,1682331720849,605,682353
1682331751234,1682333082835,379,1331601
1682333285846,1682333992182,0,706336
1679736660948,1679738101805,0,1440857
1682336247745,1682337012320,564,764575
1682337012320,1682337911848,510,899528
1682337911848,1682338741847,541,829999
1679738190519,1679741030394,191,2839875
1682340053166,1682340885846,539,832680
1682341169640,1682342266837,445,1097197
1682342266837,1682345175835,186,2908998
1682346113705,1682348542845,0,2429140
1679741030394,1679744048488,177,3018094
1682348542845,1682351534847,180,2992002
1682352193683,1682370020192,0,17826509
1679744048488,1679748434711,112,4386223
1682371202036,1682373209337,273,2007301
1682373375890,1682374425842,453,1049952
1682374425842,1682375075843,639,650001
1682375075843,1682380369847,79,5294004
1682380667846,1682381295068,659,627222
1682381295068,1682385860753,104,4565685
1682385860753,1682386518068,634,657315
1679748434711,1679749075951,645,641240
1682387129951,1682388681850,5,1551899
1682388906748,1682390354847,0,1448099
1682390613120,1682391709842,0,1096722
1682391849311,1682392923841,0,1074530
1682392923841,1682393564013,646,640172
1682394598838,1682395576579,484,977741
1682395704749,1682400258833,0,4554084
1679749152453,1679750538588,5,1386135
1682400649536,1682404169916,0,3520380
1682404369042,1682405582199,0,1213157
1682405953517,1682411068949,84,5115432
1682412071024,1682413566144,14,1495120
1682414270695,1682416441185,253,2170490
1682417021926,1682419661608,0,2639682
1682419689840,1682422631842,0,2942002
1682423164841,1682427429200,0,4264359
1682428079840,1682429271183,412,1191343
1682429271183,1682433875718,103,4604535
1679751386828,1679755686968,15,4300140
1682434590003,1682435360860,0,770857
1682436019438,1682439389859,2,3370421
1682439389859,1682465361177,8,25971318
1682465476416,1682466337372,528,860956
1679755686968,1679759651965,129,3964997
1682467105477,1682468691186,70,1585709
1682470561865,1682472260864,307,1698999
1682473376860,1682474763864,372,1387004
1679759812566,1679785590796,0,25778230
1682476805930,1682478194199,371,1388269
1682478369562,1682480706860,5,2337298
1682480822703,1682481554285,0,731582
1682481875276,1682485461679,150,3586403
1682486691862,1682490242860,0,3550998
1682490242860,1682491191861,492,949001
1682491191861,1682491966546,363,774685
1682492644860,1682496966495,115,4321635
1682498491165,1682499128011,647,636846
1682499810038,1682500443853,650,633815
1682500700074,1682505670858,0,4970784
1682506749857,1682507602859,532,853002
1682507602859,1682509809182,247,2206323
1682510044757,1682513010263,182,2965506
1682513010263,1682514473865,348,1463602
1682516000527,1682517192870,411,1192343
1682517192870,1682517961870,562,769000
1682517961870,1682519077901,434,1116031
1682519286322,1682520683098,366,1396776
1682520683098,1682524648870,0,3965772
1682524768902,1682543198195,0,18429293
1682543768725,1682544971544,0,1202819
1682544971544,1682545604884,651,633340
1682546304633,1682550016194,0,3711561
1682550279681,1682553378184,174,3098503
1682553596015,1682555119602,334,1523587
1682555119602,1682558235436,51,3115834
1682558505965,1682559340880,0,834915
1682559548481,1682560376877,0,828396
1682560560877,1682562049874,0,1488997
1682563072321,1682564366880,388,1294559
1682564366880,1682565177873,240,810993
1679787782949,1679790550573,0,2767624
1682565443276,1682566900188,240,1456912
1682567688872,1682568490784,549,801912
1682568490784,1682571445874,184,2955090
1679790780796,1679791485948,331,705152
1679791485948,1679792354948,522,869000
1682576560909,1682577889867,0,1328958
1679792354948,1679792982204,658,627256
1682578392483,1682579018867,2,626384
1682579676360,1682581811863,0,2135503
1679792982204,1679798808950,64,5826746
1682583250860,1682584665445,358,1414585
1682584665445,1682588731533,124,4066088
1682589304407,1682590501214,409,1196807
1682591401637,1682592327736,498,926099
1682593932001,1682595458857,332,1526856
1682596902452,1682598035857,433,1133405
1682599487888,1682601419181,196,1931293
1682601569135,1682606243019,100,4673884
1682606570853,1682610355851,2,3784998
1682610355851,1682611511851,424,1156000
1682612025985,1682613108850,0,1082865
1682613631850,1682614258850,363,627000
1679800504901,1679801517595,467,1012694
1682615639106,1682635641862,0,20002756
1679801517595,1679802745795,0,1228200
1682638355477,1682646373869,27,8018392
1682646566813,1682653302867,0,6736054
1682654573670,1682656993365,229,2419695
1679469053994,1679469879731,0,825737
1679803146185,1679804469952,0,1323767
1682657084315,1682657729865,0,645550
1682658078638,1682659663865,0,1585227
1682660022864,1682664704866,0,4682002
1682664840589,1682666915857,0,2075268
1682667066063,1682670796852,0,3730789
1682670864853,1682672746850,0,1881997
1679804765585,1679806036558,0,1270973
1682674226247,1682676266050,266,2039803
1682676575551,1682677405572,540,830021
1682677598368,1682682578955,90,4980587
1682683952948,1682692042834,40,8089886
1682692128843,1682692899641,559,770798
1682693031448,1682693894179,527,862731
1682693926536,1682694871053,494,944517
1682694871053,1682695820335,36,949282
1682695968286,1682697418847,0,1450561
1682698769880,1682722992178,1,24222298
1679806986905,1679808352813,373,1365908
1682723049561,1682728094847,63,5045286
1682728188731,1682728849846,36,661115
1682728953339,1682732004839,0,3051500
1682732225840,1682738032548,5,5806708
1682738491189,1682739880834,369,1389645
1682740673531,1682744144755,67,3471224
1679808465239,1679811254920,194,2789681
1682744199652,1682748147833,0,3948181
1682748186618,1682749261777,0,1075159
1679811592954,1679814009287,230,2416333
1682752439199,1682753450745,470,1011546
1682753450745,1682757612183,121,4161438
1679814009287,1679815407993,365,1398706
1682757750984,1682760435716,201,2684732
1682760734622,1682761396096,624,661474
1682761427829,1682762211461,554,783632
1682762211461,1682766274476,125,4063015
1682766548849,1682767694836,428,1145987
1682767988613,1682773062832,88,5074219
1682773170401,1682782129827,34,8959426
1682782129827,1682782861294,582,731467
